,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,50-Day MA,50-Day Volatility
1836,1988-03-18,0.401786,0.40625,0.395089,0.399554,0.311344,272160000,-0.005555196049638278,0.3789956,0.027792111735941295
1837,1988-03-21,0.396205,0.398438,0.383929,0.391741,0.305256,227360000,-0.019554303047898403,0.37968756,0.023814770392554398
1838,1988-03-22,0.392857,0.397321,0.386161,0.392857,0.306126,119179200,0.002848821032263693,0.37995542,0.02216584550887607
1839,1988-03-23,0.392857,0.392857,0.373884,0.379464,0.295689,209440000,-0.03409128512410364,0.38004469999999996,0.022646610068083408
1840,1988-03-24,0.372768,0.379464,0.357143,0.364955,0.284383,320320000,-0.03823551114203205,0.37979915999999997,0.023282358844454218
1841,1988-03-25,0.363839,0.368304,0.357143,0.358259,0.279166,131040000,-0.018347467495992587,0.37941969999999997,0.02342020107742968
1842,1988-03-28,0.357143,0.372768,0.352679,0.370536,0.288732,172480000,0.034268504071077066,0.37917416000000004,0.023842290074493372
1843,1988-03-29,0.370536,0.375,0.362723,0.366071,0.285253,213920000,-0.012050111190275659,0.37886165999999993,0.023897111411385317
1844,1988-03-30,0.363839,0.368304,0.345982,0.352679,0.274818,371840000,-0.03658306721920057,0.37828132,0.024433809630722197
1845,1988-03-31,0.354911,0.361607,0.350446,0.357143,0.278296,217280000,0.012657402340371826,0.37832596,0.022390406328570877
1846,1988-04-04,0.354911,0.361607,0.34375,0.345982,0.269599,181440000,-0.03125078749968491,0.37808042000000003,0.02279002850045158
1847,1988-04-05,0.350446,0.352679,0.34375,0.350446,0.273078,147840000,0.012902405327444688,0.3780804199999999,0.022654187446000396
1848,1988-04-06,0.352679,0.372768,0.348214,0.372768,0.290472,190400000,0.06369597598488785,0.37823668,0.023676965761702955
1849,1988-04-07,0.372768,0.378348,0.363839,0.363839,0.283514,163520000,-0.023953236329298577,0.37841524,0.023595419383188952
1850,1988-04-08,0.363839,0.372768,0.354911,0.366071,0.285253,202720000,0.006134581504456449,0.37863844,0.02360728710618113
1851,1988-04-11,0.372768,0.375,0.366071,0.370536,0.288732,148960000,0.012197087450248612,0.37868308,0.02306385460097976
1852,1988-04-12,0.372768,0.377232,0.368304,0.372768,0.290472,173600000,0.006023706198587941,0.37872772000000005,0.023063671717689308
1853,1988-04-13,0.372768,0.375,0.366071,0.368304,0.286993,143360000,-0.011975276847797978,0.37863844,0.023114193962903262
1854,1988-04-14,0.361607,0.370536,0.348214,0.352679,0.274818,188160000,-0.04242419305790868,0.37832594,0.023826800874018932
1855,1988-04-15,0.354911,0.357143,0.34375,0.352679,0.274818,232960000,0.0,0.37832594,0.023049317314037542
1856,1988-04-18,0.354911,0.363839,0.350446,0.357143,0.278296,170240000,0.012657402340371826,0.37837058,0.023100646454594212
1857,1988-04-19,0.358259,0.370536,0.358259,0.359375,0.280035,212329600,0.006249597500161075,0.37866076,0.022738894418255398
1858,1988-04-20,0.359375,0.361607,0.350446,0.354911,0.276557,215040000,-0.01242156521739135,0.37883933999999997,0.022816238319045102
1859,1988-04-21,0.360491,0.361607,0.348214,0.352679,0.274818,178080000,-0.006288900597614444,0.3787947,0.02254718401406043
1860,1988-04-22,0.354911,0.359375,0.352679,0.358259,0.279166,107643200,0.015821752925464727,0.37863846,0.022209990133849854
1861,1988-04-25,0.359375,0.366071,0.357143,0.364955,0.284383,150080000,0.018690388796931856,0.3786831,0.02232948755724895
1862,1988-04-26,0.366071,0.372768,0.363839,0.370536,0.288732,175840000,0.015292296310503994,0.3787724,0.022394960184996766
1863,1988-04-27,0.372768,0.375,0.370536,0.372768,0.290472,126560000,0.006023706198587941,0.37886168000000003,0.02239457302875399
1864,1988-04-28,0.372768,0.375,0.368304,0.36942,0.287863,99164800,-0.008981457635848455,0.3787724,0.02233203137389256
1865,1988-04-29,0.368304,0.370536,0.361607,0.366071,0.285253,89992000,-0.009065562232689173,0.37863846,0.022365168315749293
1866,1988-05-02,0.363839,0.368304,0.361607,0.366071,0.285253,82196800,0.0,0.37850451999999996,0.022365168315749293
1867,1988-05-03,0.366071,0.377232,0.363839,0.372768,0.290472,124320000,0.018294265320115466,0.37823665999999995,0.02191973589532942
1868,1988-05-04,0.373884,0.385045,0.372768,0.375,0.292211,224000000,0.005987638423899044,0.37810274,0.021878980027095884
1869,1988-05-05,0.375,0.377232,0.370536,0.372768,0.290472,70459200,-0.005952000000000068,0.37801346,0.021831996135889216
1870,1988-05-06,0.371652,0.372768,0.368304,0.368304,0.286993,107038400,-0.011975276847797978,0.37792418,0.02183357216648801
1871,1988-05-09,0.368304,0.368304,0.361607,0.363839,0.283514,76372800,-0.012123137408228013,0.3777456,0.02190069248996838
1872,1988-05-10,0.361607,0.366071,0.359375,0.364955,0.284383,95905600,0.0030672907522282244,0.37736612,0.021470161488172875
1873,1988-05-11,0.359375,0.363839,0.352679,0.352679,0.274818,174720000,-0.033637023742653094,0.37669648,0.021942308774462224
1874,1988-05-12,0.352679,0.359375,0.352679,0.354911,0.276557,82980800,0.006328701170185802,0.37580362,0.021344339309292193
1875,1988-05-13,0.359375,0.361607,0.357143,0.361607,0.281775,71400000,0.018866701792843887,0.37473217999999997,0.020729130573805737
1876,1988-05-16,0.361607,0.36942,0.357143,0.368304,0.287561,74760000,0.018520106082017262,0.37372772,0.020890495147701988
1877,1988-05-17,0.370536,0.375,0.359375,0.361607,0.282332,193760000,-0.018183348538164168,0.37258932,0.02100688027952812
1878,1988-05-18,0.361607,0.363839,0.352679,0.354911,0.277104,174720000,-0.01851734064882604,0.37142862,0.02107308861844033
1879,1988-05-19,0.352679,0.354911,0.34375,0.348214,0.271875,249760000,-0.0188695194006383,0.37004467999999996,0.021099652119799455
1880,1988-05-20,0.350446,0.352679,0.345982,0.345982,0.270133,81737600,-0.006409851413211487,0.36888396,0.020695852496799578
1881,1988-05-23,0.34375,0.347098,0.333705,0.339286,0.264905,183680000,-0.019353607991167254,0.36750004,0.02072464811061907
1882,1988-05-24,0.339286,0.348214,0.337054,0.347098,0.271004,142240000,0.023024822715938864,0.36618308,0.020965661279621437
1883,1988-05-25,0.348214,0.354911,0.34375,0.34375,0.26839,135520000,-0.00964569084235578,0.36502236,0.020705958281774083
1884,1988-05-26,0.34375,0.352679,0.34375,0.351563,0.27449,85780800,0.022728727272727234,0.36381702000000005,0.02064593749777951
1885,1988-05-27,0.350446,0.357143,0.348214,0.354911,0.277104,83955200,0.009523186455912436,0.36287951999999996,0.02048369882359653
1886,1988-05-31,0.357143,0.370536,0.354911,0.370536,0.289304,123200000,0.044025121791096966,0.36229916,0.02149659324802857
1887,1988-06-01,0.370536,0.379464,0.368304,0.379464,0.296274,229600000,0.024094824794351988,0.36205362,0.021625288856213124
1888,1988-06-02,0.375,0.379464,0.370536,0.372768,0.291046,133280000,-0.017645942698121697,0.36165183999999995,0.021756131437424484
1889,1988-06-03,0.372768,0.386161,0.372768,0.383929,0.29976,175840000,0.029940874753197733,0.36174113999999996,0.0216418626587227
1890,1988-06-06,0.381696,0.392857,0.381696,0.392857,0.306731,164640000,0.023254299623107322,0.36229918000000005,0.021139210825854828
1891,1988-06-07,0.390625,0.404018,0.388393,0.392857,0.306731,311360000,0.0,0.36299114000000005,0.0209425760161181
1892,1988-06-08,0.395089,0.40625,0.392857,0.401786,0.313703,258720000,0.02272837190122612,0.36361614,0.02064179284864225
1893,1988-06-09,0.401786,0.404018,0.386161,0.388393,0.303246,269920000,-0.03333366518494918,0.36406258,0.021147103166088036
1894,1988-06-10,0.388393,0.399554,0.383929,0.397321,0.310217,176960000,0.022987026027760482,0.36495542000000003,0.02063520746011009
1895,1988-06-13,0.401786,0.404018,0.395089,0.401786,0.313703,148960000,0.011237764930622784,0.36584827999999997,0.02062205104457243
1896,1988-06-14,0.404018,0.410714,0.401786,0.404018,0.315446,292420800,0.0055551960496385,0.367009,0.020038972202243932
1897,1988-06-15,0.404018,0.408482,0.401786,0.408482,0.318931,122080000,0.01104901266775249,0.36816972,0.020022558428397244
1898,1988-06-16,0.401786,0.404018,0.395089,0.397321,0.310217,107374400,-0.02732311338076099,0.36866078,0.018495590938765915
1899,1988-06-17,0.399554,0.399554,0.395089,0.399554,0.31196,95390400,0.0056201408936351616,0.36937507999999997,0.018136195010484465
1900,1988-06-20,0.396205,0.399554,0.392857,0.393973,0.307603,78601600,-0.01396807440295933,0.36993312,0.018265840250373384
1901,1988-06-21,0.392857,0.401786,0.391741,0.40067,0.312832,123592000,0.016998626809451522,0.37053579999999997,0.01833499931759674
1902,1988-06-22,0.40625,0.409598,0.401786,0.407366,0.318059,195563200,0.016712007387625682,0.37122775999999996,0.01844804005805717
1903,1988-06-23,0.408482,0.408482,0.401786,0.401786,0.313703,71388800,-0.013697755826455937,0.3718974,0.018476149448279553
1904,1988-06-24,0.401786,0.40625,0.397321,0.401786,0.313703,74715200,0.0,0.37287954,0.017337720521685262
1905,1988-06-27,0.397321,0.405134,0.397321,0.397321,0.310217,83619200,-0.011112880986395735,0.37377237999999996,0.017444694049491276
1906,1988-06-28,0.399554,0.412946,0.397321,0.412946,0.322416,162568000,0.039325885115561565,0.37488844,0.01815376863384956
1907,1988-06-29,0.410714,0.417411,0.408482,0.414063,0.323288,143449600,0.0027049541586552373,0.3759822,0.018148014147553043
1908,1988-06-30,0.412946,0.417411,0.410714,0.412946,0.322416,114688000,-0.002697657119810404,0.37714290000000006,0.018031128229071533
1909,1988-07-01,0.415179,0.418527,0.412946,0.415179,0.32416,94539200,0.005407486693175478,0.3783929,0.01798141457309539
1910,1988-07-05,0.415179,0.421875,0.41183,0.421875,0.329388,104451200,0.016127983351759134,0.37966521999999997,0.01798577432393975
1911,1988-07-06,0.420759,0.424107,0.41183,0.415179,0.32416,156553600,-0.015871999999999997,0.38066970000000006,0.018051448305459877
1912,1988-07-07,0.415179,0.415179,0.404018,0.409598,0.319802,105604800,-0.01344239472613018,0.38145094,0.018101049698626068
1913,1988-07-08,0.40625,0.410714,0.401786,0.404018,0.315446,105392000,-0.013623113394108488,0.38207594,0.018228407866460745
1914,1988-07-11,0.40625,0.40625,0.40067,0.402902,0.314574,73628800,-0.0027622531669381223,0.38274558,0.018174660984507575
1915,1988-07-12,0.401786,0.404018,0.397321,0.399554,0.31196,100900800,-0.008309713031953048,0.38341524,0.01816566793312705
1916,1988-07-13,0.399554,0.401786,0.395089,0.399554,0.31196,115169600,0.0,0.3840849,0.01816566793312705
1917,1988-07-14,0.399554,0.404018,0.397321,0.401786,0.313703,62809600,0.005586228644939073,0.38466526,0.018020115080269572
1918,1988-07-15,0.401786,0.40625,0.399554,0.401786,0.313703,83025600,0.0,0.38520097999999997,0.018010654665082435
1919,1988-07-18,0.405134,0.410714,0.404018,0.40625,0.317188,113500800,0.011110392099276778,0.38587061999999994,0.018027454992014566
1920,1988-07-19,0.401786,0.40625,0.391741,0.399554,0.31196,122304000,-0.016482461538461446,0.38649562000000004,0.018109235763810728
1921,1988-07-20,0.399554,0.401786,0.392857,0.395089,0.308474,120086400,-0.011174960080489682,0.38712061999999997,0.01809485935455939
1922,1988-07-21,0.390625,0.392857,0.381696,0.383929,0.29976,149027200,-0.028246800088081447,0.3875001,0.01858567911337272
1923,1988-07-22,0.383929,0.386161,0.379464,0.379464,0.296274,103846400,-0.01162975445980896,0.3880358,0.017995460198916687
1924,1988-07-25,0.381696,0.386161,0.377232,0.381696,0.298017,105896000,0.005881980899373751,0.38857150000000007,0.0179931870447413
1925,1988-07-26,0.381696,0.386161,0.377232,0.381696,0.298017,101528000,0.0,0.38897328000000003,0.017821004497270285
1926,1988-07-27,0.381696,0.386161,0.379464,0.381696,0.298017,116524800,0.0,0.38924112,0.017646055982282444
1927,1988-07-28,0.379464,0.383929,0.377232,0.38058,0.297146,92680000,-0.002923792756539201,0.38962058,0.017440625231426005
1928,1988-07-29,0.386161,0.397321,0.383929,0.396205,0.309345,158950400,0.041055757002469884,0.39044646,0.018090871191384583
1929,1988-08-01,0.397321,0.408482,0.395089,0.401786,0.313703,85937600,0.014086142274832403,0.3915179,0.017900851992560054
1930,1988-08-02,0.401786,0.40625,0.397321,0.398438,0.311089,121284800,-0.008332794074457417,0.39256702000000004,0.017923581004780934
1931,1988-08-03,0.399554,0.399554,0.392857,0.399554,0.31196,110846400,0.0028009376615685255,0.39377238,0.01763157050128466
1932,1988-08-04,0.399554,0.404018,0.397321,0.398438,0.311089,68913600,-0.0027931143224695365,0.39479917999999997,0.017422726298125257
1933,1988-08-05,0.397321,0.401786,0.395089,0.395089,0.308474,52662400,-0.008405322785477232,0.39582596000000003,0.01740535768912585
1934,1988-08-08,0.397321,0.399554,0.392857,0.392857,0.306731,29937600,-0.0056493600176162895,0.39665184,0.01720832028247844
1935,1988-08-09,0.392857,0.395089,0.383929,0.388393,0.303246,170027200,-0.011362913222877635,0.39732148,0.01728441207209944
1936,1988-08-10,0.390625,0.390625,0.372768,0.373884,0.291918,147806400,-0.03735649200680757,0.39738844,0.017071890649846506
1937,1988-08-11,0.377232,0.386161,0.375,0.386161,0.301503,106052800,0.03283638775663045,0.39752238,0.017362595346247567
1938,1988-08-12,0.383929,0.383929,0.377232,0.379464,0.296274,77481600,-0.017342507399763174,0.3976563,0.017356176233354902
1939,1988-08-15,0.377232,0.377232,0.361607,0.368304,0.288103,166678400,-0.02940990449686931,0.3973438,0.01733133500315925
1940,1988-08-16,0.366071,0.386161,0.363839,0.379464,0.296833,122752000,0.030301055649680775,0.39707594,0.01755714747227685
1941,1988-08-17,0.379464,0.381696,0.372768,0.375,0.293341,118944000,-0.011763961798747724,0.39671880000000004,0.017628403691607106
1942,1988-08-18,0.375,0.383929,0.372768,0.379464,0.296833,74065600,0.011904000000000137,0.39627236000000005,0.017398808897029445
1943,1988-08-19,0.379464,0.381696,0.361607,0.363839,0.28461,227360000,-0.04117650159171882,0.39578128,0.01772853664642333
1944,1988-08-22,0.359375,0.363839,0.352679,0.354911,0.277627,170195200,-0.024538326017826684,0.39493308,0.017681917366769363
1945,1988-08-23,0.354911,0.359375,0.350446,0.352679,0.27588,163576000,-0.006288900597614444,0.39395094,0.017585534309772544
1946,1988-08-24,0.354911,0.363839,0.352679,0.363839,0.28461,125473600,0.031643505850929676,0.39314736000000006,0.01820411469389808
1947,1988-08-25,0.359375,0.361607,0.350446,0.358259,0.280245,127680000,-0.015336453761141677,0.39214290000000007,0.018202611346708853
1948,1988-08-26,0.357143,0.363839,0.357143,0.359375,0.281118,40152000,0.0031150647994886427,0.39138398,0.017859826986280886
1949,1988-08-29,0.363839,0.366071,0.361607,0.364955,0.285483,57232000,0.015526956521739077,0.39069200000000004,0.017998799852970798
1950,1988-08-30,0.363839,0.366071,0.357143,0.364955,0.285483,50568000,0.0,0.39011164,0.01791192181418242
1951,1988-08-31,0.366071,0.367188,0.352679,0.356027,0.278499,237686400,-0.024463289994656856,0.38921878,0.018003596563394425
1952,1988-09-01,0.354911,0.354911,0.34375,0.347098,0.271515,246736000,-0.02507955857280475,0.38801342000000005,0.018077559481577087
1953,1988-09-02,0.352679,0.357143,0.348214,0.354911,0.277627,186300800,0.022509492996214187,0.38707591999999996,0.01836471593458757
1954,1988-09-06,0.357143,0.357143,0.345982,0.347098,0.271515,143449600,-0.02201396969944569,0.38598216,0.01857085718993407
1955,1988-09-07,0.348214,0.352679,0.337054,0.341518,0.26715,179110400,-0.016076151403926375,0.3848661,0.01862962464741751
1956,1988-09-08,0.341518,0.352679,0.337054,0.345982,0.270642,207256000,0.01307105335589931,0.38352682,0.017766532625547067
1957,1988-09-09,0.345982,0.366071,0.337054,0.361607,0.282864,234673600,0.04516130896983084,0.38247770000000003,0.019032635953777438
1958,1988-09-12,0.366071,0.372768,0.358259,0.366071,0.286356,148030400,0.01234489376588388,0.38154019999999994,0.01914844599448334
1959,1988-09-13,0.359375,0.368304,0.357143,0.366071,0.286356,119683200,0.0,0.38055804000000004,0.019119691592760633
1960,1988-09-14,0.372768,0.378348,0.370536,0.375,0.293341,238571200,0.02439144318998232,0.37962054,0.01931724272519057
1961,1988-09-15,0.375,0.381696,0.370536,0.371652,0.290722,165760000,-0.008928000000000047,0.37875,0.019241540528828597
1962,1988-09-16,0.370536,0.381696,0.36942,0.377232,0.295087,123760000,0.01501404539730733,0.37810268,0.019317839191800103
1963,1988-09-19,0.375,0.377232,0.368304,0.372768,0.291595,92131200,-0.011833566611528235,0.37747768,0.01929649509999964
1964,1988-09-20,0.372768,0.377232,0.36942,0.370536,0.289849,102681600,-0.005987638423899044,0.37683036000000003,0.01930643921398722
1965,1988-09-21,0.372768,0.383929,0.370536,0.381696,0.298579,91347200,0.03011853099293993,0.3764732,0.01978834334525711
1966,1988-09-22,0.383929,0.392857,0.381696,0.392857,0.307309,145667200,0.029240547451375054,0.37633926,0.020237127178971828
1967,1988-09-23,0.388393,0.395089,0.388393,0.390625,0.305563,101483200,-0.005681456611438818,0.37611604,0.020234820395275688
1968,1988-09-26,0.390625,0.392857,0.379464,0.381696,0.298579,87035200,-0.02285824000000003,0.37571424,0.020483139267675397
1969,1988-09-27,0.379464,0.388393,0.379464,0.387277,0.302945,162982400,0.014621583668678717,0.37533478000000003,0.02053084070739938
1970,1988-09-28,0.388393,0.393973,0.386161,0.388393,0.303818,84694400,0.002881658347900773,0.37511156,0.02041030337628564
1971,1988-09-29,0.390625,0.395089,0.388393,0.392857,0.307309,106075200,0.011493513013880241,0.37506692,0.02041700100231497
1972,1988-09-30,0.392857,0.392857,0.386161,0.386161,0.302072,92892800,-0.017044369834316342,0.37511156,0.020159534948757253
1973,1988-10-03,0.383929,0.386161,0.375,0.379464,0.296833,90776000,-0.017342507399763174,0.37511156,0.020244619977960652
1974,1988-10-04,0.377232,0.381696,0.367188,0.370536,0.289849,51654400,-0.02352792359749556,0.37488836,0.02050178216816963
1975,1988-10-05,0.368304,0.372768,0.361607,0.364955,0.285483,123200000,-0.01506196428956974,0.37455354,0.020606353527455653
1976,1988-10-06,0.361607,0.364955,0.350446,0.354911,0.277627,167764800,-0.027521201243988935,0.37401784,0.02095222954828929
1977,1988-10-07,0.348214,0.354911,0.342634,0.354911,0.277627,457587200,0.0,0.37350446,0.020951513330098908
1978,1988-10-10,0.352679,0.354911,0.334821,0.34375,0.268896,332640000,-0.031447320595867634,0.37245535999999996,0.020472120186742982
1979,1988-10-11,0.341518,0.352679,0.341518,0.348214,0.272388,194555200,0.012986181818181786,0.37138392000000003,0.020454372495995674
1980,1988-10-12,0.34375,0.348214,0.339286,0.345982,0.270642,132944000,-0.006409851413211487,0.37033479999999996,0.020445281458536784
1981,1988-10-13,0.34375,0.354911,0.34375,0.348214,0.272388,164460800,0.006451202663722455,0.36930799999999997,0.020471514634323736
1982,1988-10-14,0.352679,0.352679,0.340402,0.345982,0.270642,157248000,-0.006409851413211487,0.36825888000000007,0.020478809329815693
1983,1988-10-17,0.34375,0.348214,0.341518,0.34375,0.268896,93688000,-0.006451202663722455,0.3672321,0.020469394115194772
1984,1988-10-18,0.348214,0.352679,0.341518,0.351563,0.275007,142598400,0.022728727272727234,0.36640622,0.020773575430568354
1985,1988-10-19,0.354911,0.363839,0.352679,0.357143,0.279373,277323200,0.015871977426521022,0.36578122,0.02088004868645073
1986,1988-10-20,0.357143,0.371652,0.357143,0.370536,0.289849,173465600,0.03750038499984587,0.36571425999999996,0.02093748751869441
1987,1988-10-21,0.368304,0.372768,0.363839,0.366071,0.286356,123603200,-0.012050111190275659,0.36531246,0.020459171821277204
1988,1988-10-24,0.368304,0.368304,0.353795,0.357143,0.279373,135161600,-0.024388711479467085,0.36486604,0.020598788781723276
1989,1988-10-25,0.359375,0.359375,0.354911,0.356027,0.278499,85187200,-0.0031247987500805374,0.36462049999999996,0.020190416812501142
1990,1988-10-26,0.357143,0.357143,0.34375,0.350446,0.274134,188720000,-0.015675777398905133,0.36404013999999996,0.01980325969190157
1991,1988-10-27,0.345982,0.350446,0.341518,0.348214,0.272388,143684800,-0.0063690268971537956,0.36350441999999994,0.01976027898823842
1992,1988-10-28,0.348214,0.352679,0.34375,0.34375,0.268896,84481600,-0.012819702826422863,0.36279014,0.019732692938050946
1993,1988-10-31,0.345982,0.345982,0.334821,0.344866,0.269769,242905600,0.003246545454545391,0.36241068,0.018905624567512644
1994,1988-11-01,0.34375,0.345982,0.337054,0.339286,0.265404,143696000,-0.016180197525995643,0.36209818,0.018728436898874514
1995,1988-11-02,0.341518,0.341518,0.328125,0.332589,0.260165,208521600,-0.019738509693886463,0.36169638,0.01890566944858752
1996,1988-11-03,0.332589,0.334821,0.328125,0.331473,0.259292,242457600,-0.003355492815456884,0.36104906,0.018311020417798324
1997,1988-11-04,0.328125,0.339286,0.328125,0.337054,0.263658,153798400,0.016836967113460277,0.36062495999999994,0.01838711683214404
1998,1988-11-07,0.332589,0.337054,0.330357,0.334821,0.261911,170083200,-0.006625051178743013,0.36013388,0.018393634816497004
1999,1988-11-08,0.334821,0.345982,0.333705,0.34375,0.268896,154526400,0.02666798080168209,0.35970978000000003,0.018666468436447717
2000,1988-11-09,0.341518,0.351563,0.339286,0.350446,0.274134,201723200,0.019479272727272567,0.35941959999999995,0.01889026376794181
2001,1988-11-10,0.352679,0.354911,0.348214,0.352679,0.27588,99915200,0.006371880403828412,0.35935264000000006,0.018597605204044767
2002,1988-11-11,0.348214,0.353795,0.34375,0.34375,0.268896,108684800,-0.025317640120336105,0.35928568,0.01860418150805615
2003,1988-11-14,0.345982,0.348214,0.341518,0.347098,0.271515,85232000,0.009739636363636395,0.35912942000000003,0.01837475294334272
2004,1988-11-15,0.348214,0.350446,0.345982,0.348214,0.272388,80001600,0.0032152302807852973,0.35915173999999994,0.018110256298905766
2005,1988-11-16,0.348214,0.350446,0.337054,0.339286,0.265404,147840000,-0.025639405652845837,0.3591071,0.01833502427994698
2006,1988-11-17,0.339286,0.34375,0.339286,0.341518,0.26715,79542400,0.006578520775982533,0.35901782,0.018263653719832112
2007,1988-11-18,0.34375,0.34375,0.339286,0.339286,0.265404,57590400,-0.006535526677949655,0.35857139999999993,0.017073780679852928
2008,1988-11-21,0.334821,0.337054,0.323661,0.327009,0.256475,221905600,-0.036184811633842795,0.35779015999999997,0.017661363180896082
2009,1988-11-22,0.325893,0.329241,0.321429,0.322545,0.252974,148187200,-0.013651000431180726,0.35691964,0.017733579305101665
2010,1988-11-23,0.319196,0.330357,0.316964,0.329241,0.258226,187992000,0.02075989396828337,0.35600445999999997,0.01762884499433734
2011,1988-11-25,0.323661,0.328125,0.321429,0.325893,0.2556,48294400,-0.010168842884088036,0.35508927999999995,0.017639025027505528
2012,1988-11-28,0.325893,0.328125,0.321429,0.325893,0.2556,139361600,0.0,0.3540625,0.01746218486374747
2013,1988-11-29,0.325893,0.328125,0.321429,0.328125,0.257351,92668800,0.006848873710082692,0.35316964,0.01746421661033884
2014,1988-11-30,0.328125,0.339286,0.328125,0.335938,0.263478,167843200,0.02381104761904762,0.35247768,0.017843565275237307
2015,1988-12-01,0.337054,0.348214,0.334821,0.345982,0.271356,212161600,0.029898374104745606,0.35176339999999995,0.01783555291866068
2016,1988-12-02,0.341518,0.356027,0.339286,0.350446,0.274857,333715200,0.012902405327444688,0.35091518,0.0173994591917377
2017,1988-12-05,0.352679,0.357143,0.345982,0.352679,0.276608,154414400,0.006371880403828412,0.35015626,0.017432770129273217
2018,1988-12-06,0.350446,0.354911,0.348214,0.352679,0.276608,104932800,0.0,0.34957592000000004,0.01716947396959061
2019,1988-12-07,0.348214,0.352679,0.345982,0.351563,0.275733,98134400,-0.003164350585093012,0.34886164000000003,0.017013549052045496
2020,1988-12-08,0.350446,0.350446,0.345982,0.34933,0.273982,59460800,-0.0063516354110075834,0.34808037999999997,0.017011903096534844
2021,1988-12-09,0.350446,0.352679,0.345982,0.34933,0.273982,44956800,0.0,0.34720984,0.016903491962388294
2022,1988-12-12,0.350446,0.352679,0.34375,0.34375,0.269605,117880000,-0.015973434861019542,0.34636162,0.016884974394015782
2023,1988-12-13,0.34375,0.345982,0.341518,0.345982,0.271356,122550400,0.006493090909091004,0.34569198,0.016784457392328037
2024,1988-12-14,0.34375,0.357143,0.34375,0.354911,0.278359,193300800,0.025807700978663473,0.34537948,0.016925089532265947
2025,1988-12-15,0.357143,0.361607,0.350446,0.352679,0.276608,112571200,-0.006288900597614444,0.34513396,0.016818522484105935
2026,1988-12-16,0.352679,0.361607,0.350446,0.358259,0.280985,183489600,0.015821752925464727,0.34520091999999997,0.016514000108334474
2027,1988-12-19,0.359375,0.366071,0.357143,0.363839,0.285361,234326400,0.015575323997443213,0.34537948,0.016654119964469336
2028,1988-12-20,0.366071,0.370536,0.362723,0.366071,0.287112,274187200,0.006134581504456449,0.3458259,0.016012436362305624
2029,1988-12-21,0.366071,0.375,0.366071,0.372768,0.292365,241964800,0.018294265320115466,0.34631698,0.016108234232567808
2030,1988-12-22,0.372768,0.375,0.363839,0.366071,0.287112,106030400,-0.017965597905399644,0.34671875999999996,0.01630559112553548
2031,1988-12-23,0.366071,0.36942,0.366071,0.367188,0.287988,40958400,0.003051320645448552,0.34709824000000006,0.016290581262584557
2032,1988-12-27,0.366071,0.370536,0.361607,0.361607,0.283611,59987200,-0.015199298452019172,0.34741074,0.01642118005941772
2033,1988-12-28,0.361607,0.363839,0.354911,0.359375,0.28186,51542400,-0.006172446882942051,0.34772324,0.016418640351466417
2034,1988-12-29,0.359375,0.363839,0.359375,0.361607,0.283611,117812800,0.006210782608695675,0.34792412,0.016136711118878568
2035,1988-12-30,0.361607,0.368304,0.359375,0.359375,0.28186,81692800,-0.006172446882942051,0.34796876,0.016014154467962033
2036,1989-01-03,0.359375,0.361607,0.357143,0.360491,0.282736,100016000,0.0031053913043479486,0.34776786000000004,0.015093661772165066
2037,1989-01-04,0.363839,0.376116,0.361607,0.375,0.294115,239948800,0.0402478841358036,0.34794643999999997,0.016054047854983426
2038,1989-01-05,0.375,0.386161,0.368304,0.377232,0.295866,307328000,0.005951999999999957,0.34834821999999993,0.015658467127095885
2039,1989-01-06,0.377232,0.388393,0.377232,0.38058,0.298491,198665600,0.008875174958645982,0.34883928000000003,0.01568253747823619
2040,1989-01-09,0.383929,0.385045,0.377232,0.383929,0.301118,79307200,0.00879972673288143,0.34950894,0.015518033530345768
2041,1989-01-10,0.379464,0.382813,0.370536,0.38058,0.298491,103320000,-0.008722967006920657,0.35015626000000005,0.015547312972952336
2042,1989-01-11,0.377232,0.379464,0.368304,0.376116,0.29499,156128000,-0.01172946555257759,0.35080358000000006,0.015527002588262376
2043,1989-01-12,0.377232,0.383929,0.375,0.381696,0.299367,150315200,0.014835848514819894,0.35154018,0.015633359256057373
2044,1989-01-13,0.381696,0.388393,0.378348,0.386161,0.302869,193905600,0.011697790912139405,0.35247768,0.01546243583019174
2045,1989-01-16,0.386161,0.392857,0.383929,0.390625,0.30637,168593600,0.01155994520420256,0.3536384,0.015165847553045427
2046,1989-01-17,0.386161,0.388393,0.357143,0.360491,0.282736,756604800,-0.07714303999999994,0.35421875999999997,0.01894844438872055
2047,1989-01-18,0.363839,0.367188,0.352679,0.354911,0.278359,487928000,-0.015478888515940814,0.35457590000000005,0.018978234391906604
2048,1989-01-19,0.361607,0.366071,0.357143,0.361607,0.283611,255987200,0.018866701792843887,0.35511161999999996,0.01910537103186882
2049,1989-01-20,0.361607,0.370536,0.359375,0.366071,0.287112,173734400,0.01234489376588388,0.35555803999999996,0.018829088525819063
2050,1989-01-23,0.363839,0.368304,0.363839,0.366071,0.287112,180532800,0.0,0.35587054,0.018648795494070714
2051,1989-01-24,0.366071,0.372768,0.363839,0.371652,0.291489,223294400,0.015245676385182039,0.35625,0.01874250200048568
2052,1989-01-25,0.372768,0.375,0.366071,0.370536,0.290614,110936000,-0.003002809079461488,0.35678572,0.01835936528210812
